Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,"Yemen, Rep.",YEM,0
The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,Zambia,ZMB,0
The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,Zimbabwe,ZWE,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Afghanistan,AFG,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Africa Eastern and Southern,AFE,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Africa Western and Central,AFW,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Albania,ALB,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Algeria,DZA,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,American Samoa,ASM,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Andorra,AND,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Angola,AGO,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Antigua and Barbuda,ATG,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Arab World,ARB,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Argentina,ARG,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Armenia,ARM,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Aruba,ABW,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Australia,AUS,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Austria,AUT,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Azerbaijan,AZE,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Bahamas, The",BHS,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Bahrain,BHR,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Bangladesh,BGD,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Barbados,BRB,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Belarus,BLR,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Belgium,BEL,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Belize,BLZ,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Benin,BEN,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Bermuda,BMU,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Bhutan,BTN,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Bolivia,BOL,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Bosnia and Herzegovina,BIH,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Botswana,BWA,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Brazil,BRA,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,British Virgin Islands,VGB,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Brunei Darussalam,BRN,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Bulgaria,BGR,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Burkina Faso,BFA,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Burundi,BDI,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Cabo Verde,CPV,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Cambodia,KHM,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Cameroon,CMR,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Canada,CAN,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Caribbean small states,CSS,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Cayman Islands,CYM,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Central African Republic,CAF,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Central Europe and the Baltics,CEB,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Chad,TCD,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Channel Islands,CHI,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Chile,CHL,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,China,CHN,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Colombia,COL,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Comoros,COM,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Congo, Dem. Rep.",COD,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Congo, Rep.",COG,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Costa Rica,CRI,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Cote d'Ivoire,CIV,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Croatia,HRV,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Cuba,CUB,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Curacao,CUW,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Cyprus,CYP,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Czech Republic,CZE,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Denmark,DNK,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Djibouti,DJI,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Dominica,DMA,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Dominican Republic,DOM,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Early-demographic dividend,EAR,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,East Asia & Pacific,EAS,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,East Asia & Pacific (excluding high income),EAP,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,East Asia & Pacific (IDA & IBRD),TEA,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Ecuador,ECU,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Egypt, Arab Rep.",EGY,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,El Salvador,SLV,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Equatorial Guinea,GNQ,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Eritrea,ERI,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Estonia,EST,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Eswatini,SWZ,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Ethiopia,ETH,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Euro area,EMU,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Europe & Central Asia,ECS,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Europe & Central Asia (excluding high income),ECA,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Europe & Central Asia (IDA & IBRD),TEC,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,European Union,EUU,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Faroe Islands,FRO,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Fiji,FJI,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Finland,FIN,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Fragile and conflict affected situations,FCS,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,France,FRA,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,French Polynesia,PYF,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Gabon,GAB,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Gambia, The",GMB,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Georgia,GEO,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Germany,DEU,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Ghana,GHA,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Gibraltar,GIB,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Greece,GRC,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Greenland,GRL,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Grenada,GRD,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Guam,GUM,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Guatemala,GTM,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Guinea,GIN,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Guinea-Bissau,GNB,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Guyana,GUY,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Haiti,HTI,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Heavily indebted poor countries (HIPC),HPC,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,High income,HIC,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Honduras,HND,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Hong Kong SAR, China",HKG,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Hungary,HUN,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,IBRD only,IBD,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Iceland,ISL,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,IDA & IBRD total,IBT,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,IDA blend,IDB,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,IDA only,IDX,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,IDA total,IDA,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,India,IND,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Indonesia,IDN,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Iran, Islamic Rep.",IRN,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Iraq,IRQ,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Ireland,IRL,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Isle of Man,IMN,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Israel,ISR,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Italy,ITA,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Jamaica,JAM,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Japan,JPN,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Jordan,JOR,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Kazakhstan,KAZ,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Kenya,KEN,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Kiribati,KIR,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Korea, Dem. People's Rep.",PRK,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Korea, Rep.",KOR,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Kosovo,XKX,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Kuwait,KWT,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Kyrgyz Republic,KGZ,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Lao PDR,LAO,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Late-demographic dividend,LTE,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Latin America & Caribbean,LCN,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Latin America & Caribbean (excluding high income),LAC,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Latin America & Caribbean (IDA & IBRD),TLA,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Latvia,LVA,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Least developed countries: UN classification,LDC,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Lebanon,LBN,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Lesotho,LSO,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Liberia,LBR,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Libya,LBY,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Liechtenstein,LIE,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Lithuania,LTU,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Low & middle income,LMY,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Low income,LIC,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Lower middle income,LMC,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Luxembourg,LUX,1
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,"Macao SAR, China",MAC,..
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Madagascar,MDG,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Malawi,MWI,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Malaysia,MYS,0
